name,dgbas_id
竹北市中興里,1000401-004
竹北市斗崙里,1000401-001
竹北市鹿場里,1000401-002
竹北市隘口里,1000401-005
竹北市東海里,1000401-006
竹北市竹北里,1000401-007
竹北市竹仁里,1000401-008
竹北市竹義里,1000401-009
竹北市泰和里,1000401-010
竹北市新社里,1000401-011
竹北市聯興里,1000401-012
竹北市麻園里,1000401-013
竹北市溪州里,1000401-014
竹北市白地里,1000401-015
竹北市新港里,1000401-016
竹北市大義里,1000401-017
竹北市崇義里,1000401-018
竹北市大眉里,1000401-019
竹北市尚義里,1000401-020
竹北市十興里,1000401-021
竹北市新國里,1000401-022
竹北市新庄里,1000401-023
竹北市北崙里,1000401-024
竹北市新崙里,1000401-025
竹北市福德里,1000401-026
竹北市東興里,1000401-027
竹北市北興里,1000401-028
竹北市興安里,1000401-029
竹北市文化里,1000401-030
竹東鎮上坪里,1000402-001
竹東鎮瑞峰里,1000402-002
竹東鎮軟橋里,1000402-003
竹東鎮員崠里,1000402-004
竹東鎮東寧里,1000402-005
竹東鎮上舘里,1000402-006
竹東鎮上館里,1000402-006
竹東鎮大鄉里,1000402-007
竹東鎮東華里,1000402-008
竹東鎮商華里,1000402-009
竹東鎮竹東里,1000402-010
竹東鎮榮樂里,1000402-011
竹東鎮鷄林里,1000402-012
竹東鎮雞林里,1000402-012
竹東鎮仁愛里,1000402-013
竹東鎮五豐里,1000402-014
竹東鎮三重里,1000402-015
竹東鎮頭重里,1000402-016
竹東鎮員山里,1000402-017
竹東鎮柯湖里,1000402-018
竹東鎮二重里,1000402-019
竹東鎮中山里,1000402-020
竹東鎮中正里,1000402-021
竹東鎮南華里,1000402-022
竹東鎮榮華里,1000402-023
竹東鎮忠孝里,1000402-024
竹東鎮陸豐里,1000402-025
新埔鎮內立里,1000403-001
新埔鎮寶石里,1000403-002
新埔鎮文山里,1000403-003
新埔鎮五埔里,1000403-004
新埔鎮四座里,1000403-005
新埔鎮旱坑里,1000403-006
新埔鎮田新里,1000403-007
新埔鎮新埔里,1000403-008
新埔鎮新生里,1000403-009
新埔鎮新民里,1000403-010
新埔鎮上寮里,1000403-011
新埔鎮下寮里,1000403-012
新埔鎮南平里,1000403-013
新埔鎮北平里,1000403-014
新埔鎮巨埔里,1000403-015
新埔鎮照門里,1000403-016
新埔鎮清水里,1000403-017
新埔鎮鹿鳴里,1000403-018
新埔鎮新北里,1000403-019
關西鎮東興里,1000404-001
關西鎮西安里,1000404-002
關西鎮南雄里,1000404-003
關西鎮北斗里,1000404-004
關西鎮仁安里,1000404-005
關西鎮北山里,1000404-006
關西鎮南山里,1000404-007
關西鎮東安里,1000404-008
關西鎮東光里,1000404-009
關西鎮新富里,1000404-010
關西鎮金山里,1000404-011
關西鎮錦山里,1000404-012
關西鎮玉山里,1000404-013
關西鎮大同里,1000404-014
關西鎮石光里,1000404-015
關西鎮上林里,1000404-016
關西鎮新力里,1000404-017
關西鎮南和里,1000404-018
關西鎮東山里,1000404-019
關西鎮南新里,1000404-020
關西鎮東平里,1000404-021
湖口鄉孝勢村,1000405-001
湖口鄉仁勢村,1000405-002
湖口鄉愛勢村,1000405-003
湖口鄉信勢村,1000405-004
湖口鄉中勢村,1000405-005
湖口鄉德盛村,1000405-006
湖口鄉和興村,1000405-007
湖口鄉長嶺村,1000405-008
湖口鄉長安村,1000405-009
湖口鄉湖口村,1000405-010
湖口鄉湖鏡村,1000405-011
湖口鄉湖南村,1000405-012
湖口鄉波羅村,1000405-013
湖口鄉鳳凰村,1000405-014
湖口鄉鳳山村,1000405-015
湖口鄉中興村,1000405-016
湖口鄉信義村,1000405-017
湖口鄉中正村,1000405-018
湖口鄉東興村,1000405-019
湖口鄉勝利村,1000405-020
新豐鄉福興村,1000406-001
新豐鄉後湖村,1000406-002
新豐鄉青埔村,1000406-003
新豐鄉埔和村,1000406-004
新豐鄉瑞興村,1000406-005
新豐鄉坡頭村,1000406-006
新豐鄉中崙村,1000406-007
新豐鄉重興村,1000406-008
新豐鄉新豐村,1000406-009
新豐鄉員山村,1000406-010
新豐鄉松林村,1000406-011
新豐鄉上坑村,1000406-012
新豐鄉鳳坑村,1000406-013
新豐鄉忠孝村,1000406-014
新豐鄉山崎村,1000406-015
新豐鄉松柏村,1000406-016
新豐鄉崎頂村,1000406-017
芎林鄉五龍村,1000407-001
芎林鄉華龍村,1000407-002
芎林鄉秀湖村,1000407-003
芎林鄉永興村,1000407-004
芎林鄉石潭村,1000407-005
芎林鄉新鳳村,1000407-006
芎林鄉中坑村,1000407-007
芎林鄉水坑村,1000407-008
芎林鄉文林村,1000407-009
芎林鄉芎林村,1000407-010
芎林鄉上山村,1000407-011
芎林鄉下山村,1000407-012
橫山鄉橫山村,1000408-001
橫山鄉田寮村,1000408-002
橫山鄉南昌村,1000408-003
橫山鄉豐鄉村,1000408-004
橫山鄉豐田村,1000408-005
橫山鄉內灣村,1000408-006
橫山鄉福興村,1000408-007
橫山鄉沙坑村,1000408-008
橫山鄉新興村,1000408-009
橫山鄉大肚村,1000408-010
橫山鄉力行村,1000408-011
北埔鄉北埔村,1000409-001
北埔鄉南興村,1000409-002
北埔鄉埔尾村,1000409-003
北埔鄉水磜村,1000409-004
北埔鄉南埔村,1000409-005
北埔鄉大林村,1000409-006
北埔鄉大湖村,1000409-007
北埔鄉南坑村,1000409-008
北埔鄉外坪村,1000409-009
寶山鄉雙溪村,1000410-001
寶山鄉大崎村,1000410-002
寶山鄉三峰村,1000410-003
寶山鄉新城村,1000410-004
寶山鄉深井村,1000410-005
寶山鄉寶斗村,1000410-006
寶山鄉山湖村,1000410-007
寶山鄉寶山村,1000410-008
寶山鄉油田村,1000410-009
寶山鄉雙新村,1000410-010
峨眉鄉峨眉村,1000411-001
峨眉鄉中盛村,1000411-002
峨眉鄉石井村,1000411-003
峨眉鄉富興村,1000411-004
峨眉鄉七星村,1000411-005
峨眉鄉湖光村,1000411-006
尖石鄉義興村,1000412-001
尖石鄉嘉樂村,1000412-002
尖石鄉新樂村,1000412-003
尖石鄉梅花村,1000412-004
尖石鄉錦屏村,1000412-005
尖石鄉玉峰村,1000412-006
尖石鄉秀巒村,1000412-007
五峰鄉大隘村,1000413-001
五峰鄉花園村,1000413-002
五峰鄉竹林村,1000413-003
五峰鄉桃山村,1000413-004
苗栗市中苗里,1000501-001
苗栗市建功里,1000501-002
苗栗市青苗里,1000501-003
苗栗市玉清里,1000501-004
苗栗市玉華里,1000501-005
苗栗市維新里,1000501-006
苗栗市維祥里,1000501-007
苗栗市綠苗里,1000501-008
苗栗市高苗里,1000501-009
苗栗市玉苗里,1000501-010
苗栗市大同里,1000501-011
苗栗市新苗里,1000501-012
苗栗市勝利里,1000501-013
苗栗市恭敬里,1000501-014
苗栗市上苗里,1000501-015
苗栗市北苗里,1000501-016
苗栗市清華里,1000501-017
苗栗市嘉盛里,1000501-018
苗栗市福星里,1000501-019
苗栗市新川里,1000501-020
苗栗市文山里,1000501-021
苗栗市福麗里,1000501-022
苗栗市水源里,1000501-023
苗栗市新英里,1000501-024
通霄鎮通南里,1000503-006
苗栗市福安里,1000501-025
苗栗市嘉新里,1000501-026
苗栗市南勢里,1000501-027
苗栗市文聖里,1000501-028
苑裡鎮苑東里,1000502-001
苑裡鎮苑南里,1000502-002
苑裡鎮苑北里,1000502-003
苑裡鎮西平里,1000502-004
苑裡鎮苑港里,1000502-005
苑裡鎮西勢里,1000502-006
苑裡鎮海岸里,1000502-007
苑裡鎮房裡里,1000502-008
苑裡鎮客庄里,1000502-009
苑裡鎮中正里,1000502-010
苑裡鎮苑坑里,1000502-011
苑裡鎮水坡里,1000502-012
苑裡鎮新復里,1000502-013
苑裡鎮山脚里,1000502-014
苑裡鎮山腳里,1000502-014
苑裡鎮舊社里,1000502-015
苑裡鎮福田里,1000502-016
苑裡鎮石鎮里,1000502-017
苑裡鎮蕉埔里,1000502-018
苑裡鎮社苓里,1000502-019
苑裡鎮泰田里,1000502-020
苑裡鎮上舘里,1000502-021
苑裡鎮上館里,1000502-021
苑裡鎮玉田里,1000502-022
苑裡鎮南勢里,1000502-023
苑裡鎮山柑里,1000502-024
苑裡鎮田心里,1000502-025
通霄鎮通東里,1000503-001
通霄鎮通西里,1000503-002
通霄鎮平元里,1000503-003
通霄鎮梅南里,1000503-004
通霄鎮圳頭里,1000503-005
通霄鎮城北里,1000503-007
通霄鎮城南里,1000503-008
通霄鎮南和里,1000503-009
通霄鎮福興里,1000503-010
通霄鎮坪頂里,1000503-011
通霄鎮五南里,1000503-012
通霄鎮五北里,1000503-013
通霄鎮內湖里,1000503-014
通霄鎮楓樹里,1000503-015
通霄鎮烏眉里,1000503-016
通霄鎮福龍里,1000503-017
通霄鎮福源里,1000503-018
通霄鎮通灣里,1000503-019
通霄鎮新埔里,1000503-020
通霄鎮內島里,1000503-021
通霄鎮白東里,1000503-022
通霄鎮白西里,1000503-023
通霄鎮平安里,1000503-024
竹南鎮竹南里,1000504-001
竹南鎮照南里,1000504-002
竹南鎮正南里,1000504-003
竹南鎮新南里,1000504-004
竹南鎮大厝里,1000504-005
竹南鎮營盤里,1000504-006
竹南鎮聖福里,1000504-007
竹南鎮竹興里,1000504-008
竹南鎮龍鳳里,1000504-009
竹南鎮山佳里,1000504-010
竹南鎮中港里,1000504-011
竹南鎮中華里,1000504-012
竹南鎮中英里,1000504-013
竹南鎮中美里,1000504-014
竹南鎮開元里,1000504-015
竹南鎮海口里,1000504-016
竹南鎮港墘里,1000504-017
苗栗縣頭份市民生里,1000505-027
頭份市民生里,1000505-027
頭份鎮民生里,1000505-027
竹南鎮公舘里,1000504-018
竹南鎮公館里,1000504-018
竹南鎮大埔里,1000504-019
竹南鎮頂埔里,1000504-020
竹南鎮崎頂里,1000504-021
竹南鎮公義里,1000504-022
竹南鎮佳興里,1000504-023
竹南鎮天文里,1000504-024
竹南鎮龍山里,1000504-025
苗栗縣頭份市流東里,1000505-001
頭份市流東里,1000505-001
頭份鎮流東里,1000505-001
苗栗縣頭份市珊湖里,1000505-002
頭份市珊湖里,1000505-002
頭份鎮珊湖里,1000505-002
苗栗縣頭份市斗煥里,1000505-003
頭份市斗煥里,1000505-003
頭份鎮斗煥里,1000505-003
苗栗縣頭份市新華里,1000505-004
頭份市新華里,1000505-004
頭份鎮新華里,1000505-004
苗栗縣頭份市興隆里,1000505-005
頭份市興隆里,1000505-005
頭份鎮興隆里,1000505-005
苗栗縣頭份市上埔里,1000505-006
頭份市上埔里,1000505-006
頭份鎮上埔里,1000505-006
苗栗縣頭份市土牛里,1000505-007
頭份市土牛里,1000505-007
頭份鎮土牛里,1000505-007
苗栗縣頭份市頭份里,1000505-008
頭份市頭份里,1000505-008
頭份鎮頭份里,1000505-008
苗栗縣頭份市忠孝里,1000505-009
頭份市忠孝里,1000505-009
頭份鎮忠孝里,1000505-009
苗栗縣頭份市仁愛里,1000505-010
頭份市仁愛里,1000505-010
頭份鎮仁愛里,1000505-010
苗栗縣頭份市信義里,1000505-011
頭份市信義里,1000505-011
頭份鎮信義里,1000505-011
苗栗縣頭份市和平里,1000505-012
頭份市和平里,1000505-012
頭份鎮和平里,1000505-012
苗栗縣頭份市民族里,1000505-013
頭份市民族里,1000505-013
頭份鎮民族里,1000505-013
苗栗縣頭份市東庄里,1000505-014
頭份市東庄里,1000505-014
頭份鎮東庄里,1000505-014
苗栗縣頭份市後庄里,1000505-015
頭份市後庄里,1000505-015
頭份鎮後庄里,1000505-015
苗栗縣頭份市山下里,1000505-016
頭份市山下里,1000505-016
頭份鎮山下里,1000505-016
苗栗縣頭份市蟠桃里,1000505-017
頭份市蟠桃里,1000505-017
頭份鎮蟠桃里,1000505-017
苗栗縣頭份市田寮里,1000505-018
頭份市田寮里,1000505-018
頭份鎮田寮里,1000505-018
苗栗縣頭份市蘆竹里,1000505-019
頭份市蘆竹里,1000505-019
頭份鎮蘆竹里,1000505-019
苗栗縣頭份市上興里,1000505-020
頭份市上興里,1000505-020
頭份鎮上興里,1000505-020
苗栗縣頭份市下興里,1000505-021
頭份市下興里,1000505-021
頭份鎮下興里,1000505-021
苗栗縣頭份市尖山里,1000505-022
頭份市尖山里,1000505-022
頭份鎮尖山里,1000505-022
苗栗縣頭份市尖下里,1000505-023
頭份市尖下里,1000505-023
頭份鎮尖下里,1000505-023
苗栗縣頭份市廣興里,1000505-024
頭份市廣興里,1000505-024
頭份鎮廣興里,1000505-024
苗栗縣頭份市濫坑里,1000505-025
頭份市濫坑里,1000505-025
頭份鎮濫坑里,1000505-025
苗栗縣頭份市民權里,1000505-026
頭份市民權里,1000505-026
頭份鎮民權里,1000505-026
苗栗縣頭份市建國里,1000505-028
頭份市建國里,1000505-028
頭份鎮建國里,1000505-028
苗栗縣頭份市成功里,1000505-029
頭份市成功里,1000505-029
頭份鎮成功里,1000505-029
苗栗縣頭份市自強里,1000505-030
頭份市自強里,1000505-030
頭份鎮自強里,1000505-030
苗栗縣頭份市合興里,1000505-031
頭份市合興里,1000505-031
頭份鎮合興里,1000505-031
苗栗縣頭份市文化里,1000505-032
頭份市文化里,1000505-032
頭份鎮文化里,1000505-032
後龍鎮南龍里,1000506-001
後龍鎮中龍里,1000506-002
後龍鎮北龍里,1000506-003
後龍鎮大庄里,1000506-004
後龍鎮溪洲里,1000506-005
後龍鎮豐富里,1000506-006
後龍鎮校椅里,1000506-007
後龍鎮埔頂里,1000506-008
後龍鎮新民里,1000506-009
後龍鎮復興里,1000506-010
後龍鎮東明里,1000506-011
後龍鎮大山里,1000506-012
後龍鎮灣寶里,1000506-013
後龍鎮海寶里,1000506-014
後龍鎮外埔里,1000506-015
後龍鎮海埔里,1000506-016
後龍鎮秀水里,1000506-017
後龍鎮水尾里,1000506-018
後龍鎮龍津里,1000506-019
後龍鎮龍坑里,1000506-020
後龍鎮福寧里,1000506-021
後龍鎮中和里,1000506-022
後龍鎮南港里,1000506-023
卓蘭鎮中街里,1000507-001
卓蘭鎮新厝里,1000507-002
卓蘭鎮上新里,1000507-003
卓蘭鎮豐田里,1000507-004
卓蘭鎮西坪里,1000507-005
卓蘭鎮景山里,1000507-006
卓蘭鎮老庄里,1000507-007
卓蘭鎮新榮里,1000507-008
卓蘭鎮內灣里,1000507-009
卓蘭鎮苗豐里,1000507-010
卓蘭鎮坪林里,1000507-011
大湖鄉大湖村,1000508-001
大湖鄉明湖村,1000508-002
大湖鄉靜湖村,1000508-003
大湖鄉富興村,1000508-004
大湖鄉大南村,1000508-005
大湖鄉大寮村,1000508-006
大湖鄉南湖村,1000508-007
大湖鄉義和村,1000508-008
大湖鄉東興村,1000508-009
大湖鄉武榮村,1000508-010
大湖鄉栗林村,1000508-011
大湖鄉新開村,1000508-012
公館鄉館中村,1000509-001
公館鄉館東村,1000509-002
公館鄉館南村,1000509-003
公館鄉大坑村,1000509-004
公館鄉中義村,1000509-005
公館鄉玉泉村,1000509-006
公館鄉石墻村,1000509-007
公館鄉石牆村,1000509-007
公館鄉福基村,1000509-008
公館鄉福星村,1000509-009
公館鄉開礦村,1000509-010
公館鄉福德村,1000509-011
公館鄉五穀村,1000509-012
公館鄉五谷村,1000509-012
公館鄉玉穀村,1000509-013
公館鄉玉谷村,1000509-013
公館鄉鶴岡村,1000509-014
公館鄉鶴山村,1000509-015
公館鄉仁安村,1000509-016
公館鄉尖山村,1000509-017
公館鄉南河村,1000509-018
公館鄉北河村,1000509-019
銅鑼鄉福興村,1000510-001
銅鑼鄉銅鑼村,1000510-002
銅鑼鄉朝陽村,1000510-003
銅鑼鄉樟樹村,1000510-004
銅鑼鄉九湖村,1000510-005
銅鑼鄉竹森村,1000510-006
銅鑼鄉中平村,1000510-007
銅鑼鄉興隆村,1000510-008
銅鑼鄉盛隆村,1000510-009
銅鑼鄉新隆村,1000510-010
南庄鄉東村,1000511-001
南庄鄉西村,1000511-002
南庄鄉南江村,1000511-003
南庄鄉田美村,1000511-004
南庄鄉獅山村,1000511-005
南庄鄉南富村,1000511-006
南庄鄉員林村,1000511-007
南庄鄉蓬萊村,1000511-008
南庄鄉東河村,1000511-009
頭屋鄉頭屋村,1000512-001
頭屋鄉象山村,1000512-002
頭屋鄉北坑村,1000512-003
頭屋鄉獅潭村,1000512-004
頭屋鄉曲洞村,1000512-005
頭屋鄉飛鳳村,1000512-006
頭屋鄉明德村,1000512-007
頭屋鄉鳴鳳村,1000512-008
三義鄉廣盛村,1000513-001
三義鄉双湖村,1000513-002
三義鄉雙湖村,1000513-002
三義鄉双潭村,1000513-003
三義鄉雙潭村,1000513-003
三義鄉勝興村,1000513-004
三義鄉西湖村,1000513-005
三義鄉龍騰村,1000513-006
三義鄉鯉魚潭村,1000513-007
西湖鄉高埔村,1000514-001
西湖鄉下埔村,1000514-002
西湖鄉五湖村,1000514-003
西湖鄉四湖村,1000514-004
西湖鄉金獅村,1000514-005
西湖鄉龍洞村,1000514-006
西湖鄉三湖村,1000514-007
西湖鄉湖東村,1000514-008
西湖鄉二湖村,1000514-009
造橋鄉造橋村,1000515-001
造橋鄉平興村,1000515-002
造橋鄉豐湖村,1000515-003
造橋鄉大西村,1000515-004
造橋鄉錦水村,1000515-005
造橋鄉大龍村,1000515-006
造橋鄉朝陽村,1000515-007
造橋鄉談文村,1000515-008
造橋鄉龍昇村,1000515-009
三灣鄉三灣村,1000516-001
三灣鄉內灣村,1000516-002
三灣鄉銅鏡村,1000516-003
三灣鄉頂寮村,1000516-004
三灣鄉北埔村,1000516-005
三灣鄉大河村,1000516-006
三灣鄉大坪村,1000516-007
三灣鄉永和村,1000516-008
獅潭鄉百壽村,1000517-001
獅潭鄉永興村,1000517-002
獅潭鄉新店村,1000517-003
獅潭鄉和興村,1000517-004
獅潭鄉豐林村,1000517-005
獅潭鄉新豐村,1000517-006
獅潭鄉竹木村,1000517-007
泰安鄉八卦村,1000518-001
泰安鄉錦水村,1000518-002
泰安鄉清安村,1000518-003
泰安鄉大興村,1000518-004
泰安鄉中興村,1000518-005
泰安鄉梅園村,1000518-006
泰安鄉象鼻村,1000518-007
泰安鄉士林村,1000518-008
彰化市龍山里,1000701-010
彰化市中山里,1000701-011
彰化市中正里,1000701-012
彰化市永福里,1000701-013
彰化市光復里,1000701-014
彰化市文化里,1000701-001
彰化市下廍里,1000701-002
彰化市興北里,1000701-003
彰化市信義里,1000701-004
彰化市民生里,1000701-005
彰化市陽明里,1000701-006
彰化市萬安里,1000701-007
彰化市新興里,1000701-008
彰化市新華里,1000701-009
彰化市光華里,1000701-015
彰化市萬壽里,1000701-016
彰化市中央里,1000701-017
彰化市富貴里,1000701-018
彰化市民權里,1000701-019
彰化市西興里,1000701-020
彰化市西勢里,1000701-021
彰化市忠孝里,1000701-022
彰化市忠權里,1000701-023
彰化市五權里,1000701-024
彰化市長樂里,1000701-025
彰化市東芳里,1000701-026
彰化市南安里,1000701-027
彰化市南美里,1000701-028
彰化市莿桐里,1000701-029
彰化市磚磘里,1000701-030
彰化市平和里,1000701-031
彰化市桃源里,1000701-032
彰化市卦山里,1000701-033
彰化市東興里,1000701-034
彰化市大同里,1000701-035
彰化市永生里,1000701-036
彰化市華陽里,1000701-037
彰化市華北里,1000701-038
彰化市南瑤里,1000701-039
彰化市成功里,1000701-040
彰化市延和里,1000701-041
彰化市南興里,1000701-042
彰化市西安里,1000701-043
彰化市彰安里,1000701-044
彰化市光南里,1000701-045
彰化市介壽里,1000701-046
彰化市延平里,1000701-047
彰化市建寶里,1000701-048
彰化市福安里,1000701-049
彰化市大竹里,1000701-050
彰化市竹中里,1000701-051
彰化市安溪里,1000701-052
彰化市香山里,1000701-053
彰化市牛埔里,1000701-054
彰化市福山里,1000701-055
彰化市中庄里,1000701-056
彰化市三村里,1000701-057
彰化市國聖里,1000701-058
彰化市寶廍里,1000701-059
彰化市茄苳里,1000701-060
彰化市茄南里,1000701-061
彰化市阿夷里,1000701-062
彰化市古夷里,1000701-063
彰化市復興里,1000701-064
彰化市和調里,1000701-065
彰化市石牌里,1000701-066
彰化市福田里,1000701-067
彰化市竹巷里,1000701-068
彰化市田中里,1000701-069
彰化市快官里,1000701-070
彰化市台鳳里,1000701-071
彰化市臺鳳里,1000701-071
彰化市崙平里,1000701-072
彰化市向陽里,1000701-073
鹿港鎮大有里,1000702-001
鹿港鎮中興里,1000702-002
鹿港鎮洛津里,1000702-003
鹿港鎮順興里,1000702-004
鹿港鎮頂厝里,1000702-005
鹿港鎮東崎里,1000702-006
鹿港鎮埔崙里,1000702-007
鹿港鎮東石里,1000702-008
鹿港鎮郭厝里,1000702-009
鹿港鎮新宮里,1000702-010
鹿港鎮玉順里,1000702-011
鹿港鎮景福里,1000702-012
鹿港鎮泰興里,1000702-013
鹿港鎮龍山里,1000702-015
鹿港鎮興化里,1000702-016
鹿港鎮菜園里,1000702-017
鹿港鎮街尾里,1000702-018
鹿港鎮頂番里,1000702-019
鹿港鎮頭崙里,1000702-020
鹿港鎮廖厝里,1000702-021
鹿港鎮溝墘里,1000702-022
鹿港鎮草中里,1000702-023
鹿港鎮頭南里,1000702-024
鹿港鎮山崙里,1000702-025
鹿港鎮海埔里,1000702-026
鹿港鎮詔安里,1000702-027
鹿港鎮洋厝里,1000702-028
鹿港鎮永安里,1000702-029
和美鎮竹營里,1000703-001
和美鎮和東里,1000703-002
和美鎮和南里,1000703-003
和美鎮和北里,1000703-004
和美鎮和西里,1000703-005
和美鎮四張里,1000703-006
和美鎮頭前里,1000703-007
和美鎮還社里,1000703-008
和美鎮面前里,1000703-009
和美鎮鎮平里,1000703-010
和美鎮大霞里,1000703-011
和美鎮源埤里,1000703-012
和美鎮南佃里,1000703-013
和美鎮雅溝里,1000703-014
和美鎮山犁里,1000703-015
和美鎮嘉犁里,1000703-016
和美鎮鐵山里,1000703-017
和美鎮詔安里,1000703-018
和美鎮柑井里,1000703-019
和美鎮竹園里,1000703-020
和美鎮新庄里,1000703-021
和美鎮犁盛里,1000703-022
和美鎮中寮里,1000703-023
和美鎮中圍里,1000703-024
和美鎮糖友里,1000703-025
和美鎮塗厝里,1000703-026
和美鎮地潭里,1000703-027
和美鎮湖內里,1000703-028
和美鎮嘉寶里,1000703-029
和美鎮月眉里,1000703-030
和美鎮好修里,1000703-031
和美鎮仁愛里,1000703-032
線西鄉線西村,1000704-001
線西鄉頂庄村,1000704-002
線西鄉寓埔村,1000704-003
線西鄉塭仔村,1000704-004
線西鄉溝內村,1000704-005
線西鄉下犁村,1000704-006
線西鄉頂犁村,1000704-007
線西鄉德興村,1000704-008
伸港鄉曾家村,1000705-001
伸港鄉蚵寮村,1000705-002
伸港鄉埤墘村,1000705-003
伸港鄉溪底村,1000705-004
伸港鄉泉州村,1000705-005
伸港鄉泉厝村,1000705-006
伸港鄉海尾村,1000705-007
伸港鄉全興村,1000705-008
伸港鄉定興村,1000705-009
伸港鄉新港村,1000705-010
伸港鄉什股村,1000705-011
伸港鄉大同村,1000705-012
伸港鄉七嘉村,1000705-013
伸港鄉汴頭村,1000705-014
福興鄉番社村,1000706-001
福興鄉社尾村,1000706-002
福興鄉大崙村,1000706-003
福興鄉外埔村,1000706-004
福興鄉外中村,1000706-005
福興鄉元中村,1000706-006
福興鄉三汴村,1000706-007
福興鄉萬豐村,1000706-008
福興鄉番婆村,1000706-009
福興鄉橋頭村,1000706-010
福興鄉秀厝村,1000706-011
福興鄉鎮平村,1000706-012
福興鄉三和村,1000706-013
福興鄉麥厝村,1000706-014
福興鄉廈粘村,1000706-015
福興鄉頂粘村,1000706-016
福興鄉福寶村,1000706-017
福興鄉二港村,1000706-018
福興鄉福興村,1000706-019
福興鄉福南村,1000706-020
福興鄉同安村,1000706-021
福興鄉西勢村,1000706-022
秀水鄉秀水村,1000707-001
秀水鄉安溪村,1000707-002
秀水鄉莊雅村,1000707-003
秀水鄉金興村,1000707-004
秀水鄉陝西村,1000707-005
秀水鄉安東村,1000707-006
秀水鄉鶴鳴村,1000707-007
秀水鄉馬興村,1000707-008
秀水鄉義興村,1000707-009
秀水鄉福安村,1000707-010
秀水鄉埔崙村,1000707-011
秀水鄉曾厝村,1000707-012
秀水鄉金陵村,1000707-013
秀水鄉下崙村,1000707-014
花壇鄉花壇村,1000708-001
花壇鄉金墩村,1000708-002
花壇鄉中庄村,1000708-003
花壇鄉劉厝村,1000708-004
花壇鄉崙雅村,1000708-005
花壇鄉南口村,1000708-006
花壇鄉中口村,1000708-007
花壇鄉北口村,1000708-008
花壇鄉長沙村,1000708-009
花壇鄉文德村,1000708-010
花壇鄉白沙村,1000708-011
花壇鄉岩竹村,1000708-012
花壇鄉橋頭村,1000708-013
花壇鄉灣雅村,1000708-014
花壇鄉灣東村,1000708-015
花壇鄉三春村,1000708-016
花壇鄉永春村,1000708-017
花壇鄉長春村,1000708-018
芬園鄉舊社村,1000709-001
芬園鄉大埔村,1000709-002
芬園鄉竹林村,1000709-003
芬園鄉社口村,1000709-004
芬園鄉茄荖村,1000709-005
芬園鄉嘉興村,1000709-006
芬園鄉芬園村,1000709-007
芬園鄉縣庄村,1000709-008
芬園鄉圳墘村,1000709-009
芬園鄉溪頭村,1000709-010
芬園鄉進芬村,1000709-011
芬園鄉同安村,1000709-012
芬園鄉中崙村,1000709-013
芬園鄉大竹村,1000709-014
芬園鄉楓坑村,1000709-015
彰化縣員林市東和里,1000710-001
員林市東和里,1000710-001
員林鎮東和里,1000710-001
彰化縣員林市民生里,1000710-002
員林市民生里,1000710-002
員林鎮民生里,1000710-002
彰化縣員林市中正里,1000710-003
員林市中正里,1000710-003
員林鎮中正里,1000710-003
彰化縣員林市仁美里,1000710-004
員林市仁美里,1000710-004
員林鎮仁美里,1000710-004
彰化縣員林市新興里,1000710-005
員林市新興里,1000710-005
員林鎮新興里,1000710-005
彰化縣員林市和平里,1000710-006
員林市和平里,1000710-006
員林鎮和平里,1000710-006
彰化縣員林市光明里,1000710-007
員林市光明里,1000710-007
員林鎮光明里,1000710-007
彰化縣員林市中山里,1000710-008
員林市中山里,1000710-008
員林鎮中山里,1000710-008
彰化縣員林市黎明里,1000710-009
員林市黎明里,1000710-009
員林鎮黎明里,1000710-009
彰化縣員林市惠來里,1000710-010
員林市惠來里,1000710-010
員林鎮惠來里,1000710-010
彰化縣員林市三義里,1000710-011
員林市三義里,1000710-011
員林鎮三義里,1000710-011
彰化縣員林市新生里,1000710-012
員林市新生里,1000710-012
員林鎮新生里,1000710-012
彰化縣員林市南平里,1000710-013
員林市南平里,1000710-013
員林鎮南平里,1000710-013
彰化縣員林市南興里,1000710-014
員林市南興里,1000710-014
員林鎮南興里,1000710-014
彰化縣員林市源潭里,1000710-015
員林市源潭里,1000710-015
員林鎮源潭里,1000710-015
彰化縣員林市大埔里,1000710-016
員林市大埔里,1000710-016
員林鎮大埔里,1000710-016
彰化縣員林市三條里,1000710-017
員林市三條里,1000710-017
員林鎮三條里,1000710-017
彰化縣員林市三和里,1000710-018
員林市三和里,1000710-018
員林鎮三和里,1000710-018
彰化縣員林市三橋里,1000710-019
員林市三橋里,1000710-019
員林鎮三橋里,1000710-019
彰化縣員林市中央里,1000710-020
員林市中央里,1000710-020
員林鎮中央里,1000710-020
彰化縣員林市溝皂里,1000710-021
員林市溝皂里,1000710-021
員林鎮溝皂里,1000710-021
彰化縣員林市大饒里,1000710-022
員林市大饒里,1000710-022
員林鎮大饒里,1000710-022
彰化縣員林市大明里,1000710-023
員林市大明里,1000710-023
員林鎮大明里,1000710-023
彰化縣員林市萬年里,1000710-024
員林市萬年里,1000710-024
員林鎮萬年里,1000710-024
彰化縣員林市崙雅里,1000710-025
員林市崙雅里,1000710-025
員林鎮崙雅里,1000710-025
彰化縣員林市振興里,1000710-026
員林市振興里,1000710-026
員林鎮振興里,1000710-026
彰化縣員林市林厝里,1000710-027
員林市林厝里,1000710-027
